city,state,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
"Lisbon Centre",Maine,44.033026,-70.101247,1,place,,,,,Lisbon,ME,"Androscoggin County",04250,US,"TIGER/Line® dataset from the US Census Bureau"
"Lisbon Falls",Maine,44.032476,-70.068046,1,place,,,,,"Lisbon Falls",ME,"Androscoggin County",04252,US,"TIGER/Line® dataset from the US Census Bureau"
"Livermore Falls",Maine,44.47228,-70.18078,1,place,,,,,"Livermore Falls",ME,"Androscoggin County",04254,US,"TIGER/Line® dataset from the US Census Bureau"
"Mechanic Falls",Maine,44.11218,-70.39415,1,place,,,,,"Mechanic Falls",ME,"Androscoggin County",04256,US,"TIGER/Line® dataset from the US Census Bureau"
Sabattus,Maine,44.1198,-70.10755,1,place,,,,,Sabattus,ME,"Androscoggin County",04280,US,"TIGER/Line® dataset from the US Census Bureau"
Augusta,Maine,44.351642,-69.803773,1,place,,,,,Augusta,ME,"Kennebec County",04330,US,"TIGER/Line® dataset from the US Census Bureau"
Belgrade,Maine,44.480594,-69.83253,1,place,,,,,Belgrade,ME,"Kennebec County",04917,US,"TIGER/Line® dataset from the US Census Bureau"
Clinton,Maine,44.6501,-69.48575,1,place,,,,,Clinton,ME,"Kennebec County",04927,US,"TIGER/Line® dataset from the US Census Bureau"
Gardiner,Maine,44.23007,-69.77532,1,place,,,,,Gardiner,ME,"Kennebec County",04345,US,"TIGER/Line® dataset from the US Census Bureau"
Hallowell,Maine,44.2859,-69.79088,1,place,,,,,Hallowell,ME,"Kennebec County",04347,US,"TIGER/Line® dataset from the US Census Bureau"
Monmouth,Maine,44.23868,-70.03561,1,place,,,,,Monmouth,ME,"Kennebec County",04259,US,"TIGER/Line® dataset from the US Census Bureau"
"North Vassalboro",Maine,44.48618,-69.62254,1,place,,,,,"North Vassalboro",ME,"Kennebec County",04962,US,"TIGER/Line® dataset from the US Census Bureau"
Oakland,Maine,44.54987,-69.70784,1,place,,,,,Oakland,ME,"Kennebec County",04963,US,"TIGER/Line® dataset from the US Census Bureau"
Waterville,Maine,44.554321,-69.617809,1,place,,,,,Waterville,ME,"Kennebec County",04901,US,"TIGER/Line® dataset from the US Census Bureau"
Winslow,Maine,44.547011,-69.621156,0.9,place,,,,,Winslow,ME,"Kennebec County",04901,US,"TIGER/Line® dataset from the US Census Bureau"
Winthrop,Maine,44.322865,-69.957627,1,place,,,,,Winthrop,ME,"Kennebec County",04364,US,"TIGER/Line® dataset from the US Census Bureau"
Bangor,Maine,44.848517,-68.850405,1,place,,,,,Bangor,ME,"Penobscot County",04401,US,"TIGER/Line® dataset from the US Census Bureau"
Corinna,Maine,44.944157,-69.228736,1,place,,,,,Corinna,ME,"Penobscot County",04928,US,"TIGER/Line® dataset from the US Census Bureau"
Dexter,Maine,45.0164,-69.2946,1,place,,,,,Dexter,ME,"Penobscot County",04930,US,"TIGER/Line® dataset from the US Census Bureau"
"East Millinock",Maine,45.62555,-68.57388,1,place,,,,,"East Millinocket",ME,"Penobscot County",04430,US,"TIGER/Line® dataset from the US Census Bureau"
Lincoln,Maine,45.366794,-68.49299,1,place,,,,,Lincoln,ME,"Penobscot County",04457,US,"TIGER/Line® dataset from the US Census Bureau"
Millinocket,Maine,45.65947,-68.6995,1,place,,,,,Millinocket,ME,"Penobscot County",04462,US,"TIGER/Line® dataset from the US Census Bureau"
Newport,Maine,44.863406,-69.266827,1,place,,,,,Newport,ME,"Penobscot County",04953,US,"TIGER/Line® dataset from the US Census Bureau"
"Old Town",Maine,45.040655,-68.722962,1,place,,,,,"Old Town",ME,"Penobscot County",04468,US,"TIGER/Line® dataset from the US Census Bureau"
Orono,Maine,44.901059,-68.668317,1,place,,,,,Orono,ME,"Penobscot County",04469,US,"TIGER/Line® dataset from the US Census Bureau"
Patten,Maine,45.999084,-68.443112,1,place,,,,,Patten,ME,"Penobscot County",04765,US,"TIGER/Line® dataset from the US Census Bureau"
"Bar Harbor",Maine,44.38132,-68.21107,1,place,,,,,"Bar Harbor",ME,"Hancock County",04609,US,"TIGER/Line® dataset from the US Census Bureau"
Bucksport,Maine,44.600448,-68.773241,1,place,,,,,Bucksport,ME,"Hancock County",04416,US,"TIGER/Line® dataset from the US Census Bureau"
Castine,Maine,44.412968,-68.798047,1,place,,,,,Castine,ME,"Hancock County",04420,US,"TIGER/Line® dataset from the US Census Bureau"
Ellsworth,Maine,44.477935,-68.356311,1,place,,,,,Ellsworth,ME,"Hancock County",04605,US,"TIGER/Line® dataset from the US Census Bureau"
"North East Harbor",Maine,44.294073,-68.284865,1,place,,,,,"Northeast Harbor",ME,"Hancock County",04662,US,"TIGER/Line® dataset from the US Census Bureau"
"Southwest Harbor",Maine,44.26667,-68.31667,1,place,,,,,"Southwest Harbor",ME,"Hancock County",04679,US,"TIGER/Line® dataset from the US Census Bureau"
Stonington,Maine,44.15619,-68.66669,1,place,,,,,Stonington,ME,"Hancock County",04681,US,"TIGER/Line® dataset from the US Census Bureau"
"Winter Harbor",Maine,44.387188,-68.074964,1,place,,,,,"Winter Harbor",ME,"Hancock County",04693,US,"TIGER/Line® dataset from the US Census Bureau"
Bath,Maine,43.867892,-69.826495,1,place,,,,,Bath,ME,"Sagadahoc County",04530,US,"TIGER/Line® dataset from the US Census Bureau"
Richmond,Maine,44.108059,-69.827489,1,place,,,,,Richmond,ME,"Sagadahoc County",04357,US,"TIGER/Line® dataset from the US Census Bureau"
Belfast,Maine,44.404619,-69.040297,1,place,,,,,Belfast,ME,"Waldo County",04915,US,"TIGER/Line® dataset from the US Census Bureau"
Searsport,Maine,44.489412,-68.933051,1,place,,,,,Searsport,ME,"Waldo County",04974,US,"TIGER/Line® dataset from the US Census Bureau"
"Stockton Springs",Maine,44.48952,-68.85698,1,place,,,,,"Stockton Springs",ME,"Waldo County",04981,US,"TIGER/Line® dataset from the US Census Bureau"
Winterport,Maine,44.65337,-68.917487,1,place,,,,,Winterport,ME,"Waldo County",04496,US,"TIGER/Line® dataset from the US Census Bureau"
Bethel,Maine,44.428414,-70.770035,1,place,,,,,Bethel,ME,"Oxford County",04217,US,"TIGER/Line® dataset from the US Census Bureau"
Buckfield,Maine,44.28951,-70.36534,1,place,,,,,Buckfield,ME,"Oxford County",04220,US,"TIGER/Line® dataset from the US Census Bureau"
Canton,Maine,44.44062,-70.31534,1,place,,,,,Canton,ME,"Oxford County",04221,US,"TIGER/Line® dataset from the US Census Bureau"
Dixfield,Maine,44.553968,-70.422541,1,place,,,,,Dixfield,ME,"Oxford County",04224,US,"TIGER/Line® dataset from the US Census Bureau"
"East Hiram",Maine,43.879628,-70.826188,1,place,,,,,Hiram,ME,"Oxford County",04041,US,"TIGER/Line® dataset from the US Census Bureau"
Fryeburg,Maine,44.044292,-70.964418,1,place,,,,,Fryeburg,ME,"Oxford County",04037,US,"TIGER/Line® dataset from the US Census Bureau"
Norway,Maine,44.21396,-70.54478,1,place,,,,,Norway,ME,"Oxford County",04268,US,"TIGER/Line® dataset from the US Census Bureau"
Rumford,Maine,44.523556,-70.638174,1,place,,,,,Rumford,ME,"Oxford County",04276,US,"TIGER/Line® dataset from the US Census Bureau"
"Rumford Falls",Maine,44.523556,-70.638174,1,place,,,,,Rumford,ME,"Oxford County",04276,US,"TIGER/Line® dataset from the US Census Bureau"
"South Paris",Maine,44.21899,-70.51127,1,place,,,,,"South Paris",ME,"Oxford County",04281,US,"TIGER/Line® dataset from the US Census Bureau"
"West Paris",Maine,44.340438,-70.543265,1,place,,,,,"West Paris",ME,"Oxford County",04289,US,"TIGER/Line® dataset from the US Census Bureau"
Bingham,Maine,45.05916,-69.87349,1,place,,,,,Bingham,ME,"Somerset County",04920,US,"TIGER/Line® dataset from the US Census Bureau"
Fairfield,Maine,44.646261,-69.680158,1,place,,,,,Fairfield,ME,"Somerset County",04937,US,"TIGER/Line® dataset from the US Census Bureau"
Hartland,Maine,44.88152,-69.45866,1,place,,,,,Hartland,ME,"Somerset County",04943,US,"TIGER/Line® dataset from the US Census Bureau"
Jackman,Maine,45.62394,-70.25451,1,place,,,,,Jackman,ME,"Somerset County",04945,US,"TIGER/Line® dataset from the US Census Bureau"
Madison,Maine,44.786404,-69.805662,1,place,,,,,Madison,ME,"Somerset County",04950,US,"TIGER/Line® dataset from the US Census Bureau"
Norridgewock,Maine,44.707468,-69.818804,1,place,,,,,Norridgewock,ME,"Somerset County",04957,US,"TIGER/Line® dataset from the US Census Bureau"
"North Anson",Maine,44.85506,-69.89978,1,place,,,,,"North Anson",ME,"Somerset County",04958,US,"TIGER/Line® dataset from the US Census Bureau"
Pittsfield,Maine,44.760948,-69.387705,1,place,,,,,Pittsfield,ME,"Somerset County",04967,US,"TIGER/Line® dataset from the US Census Bureau"
Skowhegan,Maine,44.769303,-69.593975,1,place,,,,,Skowhegan,ME,"Somerset County",04976,US,"TIGER/Line® dataset from the US Census Bureau"
Boothbay,Maine,43.894903,-69.627163,1,place,,,,,Boothbay,ME,"Lincoln County",04537,US,"TIGER/Line® dataset from the US Census Bureau"
"Boothbay Harbor",Maine,43.85559,-69.62324,1,place,,,,,"Boothbay Harbor",ME,"Lincoln County",04538,US,"TIGER/Line® dataset from the US Census Bureau"
Damariscotta,Maine,44.03286,-69.51866,1,place,,,,,Damariscotta,ME,"Lincoln County",04543,US,"TIGER/Line® dataset from the US Census Bureau"
Waldoboro,Maine,44.09193,-69.37873,1,place,,,,,Waldoboro,ME,"Lincoln County",04572,US,"TIGER/Line® dataset from the US Census Bureau"
Wiscasset,Maine,44.01151,-69.67336,1,place,,,,,Wiscasset,ME,"Lincoln County",04578,US,"TIGER/Line® dataset from the US Census Bureau"
Bridgton,Maine,44.06751,-70.72512,1,place,,,,,Bridgton,ME,"Cumberland County",04009,US,"TIGER/Line® dataset from the US Census Bureau"
Brunswick,Maine,43.91172,-69.9405,1,place,,,,,Brunswick,ME,"Cumberland County",04011,US,"TIGER/Line® dataset from the US Census Bureau"
Freeport,Maine,43.864477,-70.097543,1,place,,,,,Freeport,ME,"Cumberland County",04032,US,"TIGER/Line® dataset from the US Census Bureau"
Gorham,Maine,43.68258,-70.44571,1,place,,,,,Gorham,ME,"Cumberland County",04038,US,"TIGER/Line® dataset from the US Census Bureau"
"New Gloucester",Maine,43.967474,-70.299687,1,place,,,,,"New Gloucester",ME,"Cumberland County",04260,US,"TIGER/Line® dataset from the US Census Bureau"
Portland,Maine,43.658784,-70.262393,1,place,,,,,Portland,ME,"Cumberland County",04101,US,"TIGER/Line® dataset from the US Census Bureau"
Saccarappa,Maine,44.507856,-67.859167,0.53,place,,,,,Wyman,ME,"Washington County",04658,US,"TIGER/Line® dataset from the US Census Bureau"
"South Portland",Maine,43.627364,-70.289248,1,place,,,,,"South Portland",ME,"Cumberland County",04106,US,"TIGER/Line® dataset from the US Census Bureau"
Westbrook,Maine,43.707947,-70.352614,1,place,,,,,Westbrook,ME,"Cumberland County",04092,US,"TIGER/Line® dataset from the US Census Bureau"
Yarmouth,Maine,43.798227,-70.171979,1,place,,,,,Yarmouth,ME,"Cumberland County",04096,US,"TIGER/Line® dataset from the US Census Bureau"
Dover,Maine,0,0,0,,,,,,,,,,,
Brownville,Maine,45.310095,-69.029462,1,place,,,,,Brownville,ME,"Piscataquis County",04414,US,"TIGER/Line® dataset from the US Census Bureau"
Greenville,Maine,45.4666,-69.58907,1,place,,,,,Greenville,ME,"Piscataquis County",04441,US,"TIGER/Line® dataset from the US Census Bureau"
Guilford,Maine,45.17344,-69.39287,1,place,,,,,Guilford,ME,"Piscataquis County",04443,US,"TIGER/Line® dataset from the US Census Bureau"
Kineo,Maine,0,0,0,,,,,,,,,,,
Milo,Maine,45.244612,-68.975988,1,place,,,,,Milo,ME,"Piscataquis County",04463,US,"TIGER/Line® dataset from the US Census Bureau"
Monson,Maine,45.28699,-69.50116,1,place,,,,,Monson,ME,"Piscataquis County",04464,US,"TIGER/Line® dataset from the US Census Bureau"
Sangerville,Maine,45.16478,-69.35644,1,place,,,,,Sangerville,ME,"Piscataquis County",04479,US,"TIGER/Line® dataset from the US Census Bureau"
Danforth,Maine,45.658831,-67.866054,1,place,,,,,Danforth,ME,"Washington County",04424,US,"TIGER/Line® dataset from the US Census Bureau"
Calais,Maine,45.18896,-67.2786,1,place,,,,,Calais,ME,"Washington County",04619,US,"TIGER/Line® dataset from the US Census Bureau"
Cherryfield,Maine,44.603258,-67.923248,1,place,,,,,Cherryfield,ME,"Washington County",04622,US,"TIGER/Line® dataset from the US Census Bureau"
Eastport,Maine,44.91667,-67,1,place,,,,,Eastport,ME,"Washington County",04631,US,"TIGER/Line® dataset from the US Census Bureau"
Jonesport,Maine,44.53286,-67.59833,1,place,,,,,Jonesport,ME,"Washington County",04649,US,"TIGER/Line® dataset from the US Census Bureau"
Machias,Maine,44.660627,-67.469196,1,place,,,,,Machias,ME,"Washington County",04654,US,"TIGER/Line® dataset from the US Census Bureau"
Millbridge,Maine,44.53536,-67.88083,0.67,place,,,,,Milbridge,ME,"Washington County",04658,US,"TIGER/Line® dataset from the US Census Bureau"
Woodland,Maine,45.157019,-67.404717,0.9,place,,,,,Woodland,ME,"Washington County",04694,US,"TIGER/Line® dataset from the US Census Bureau"
Camden,Maine,44.21325,-69.06751,1,place,,,,,Camden,ME,"Knox County",04843,US,"TIGER/Line® dataset from the US Census Bureau"
Rockland,Maine,44.10369,-69.10893,1,place,,,,,Rockland,ME,"Knox County",04841,US,"TIGER/Line® dataset from the US Census Bureau"
Thomaston,Maine,44.07993,-69.18015,1,place,,,,,Thomaston,ME,"Knox County",04861,US,"TIGER/Line® dataset from the US Census Bureau"
Vinalhaven,Maine,44.08511,-68.841965,1,place,,,,,Vinalhaven,ME,"Knox County",04863,US,"TIGER/Line® dataset from the US Census Bureau"
Warren,Maine,44.12036,-69.24005,1,place,,,,,Warren,ME,"Knox County",04864,US,"TIGER/Line® dataset from the US Census Bureau"
Farmington,Maine,44.650311,-70.129267,1,place,,,,,Farmington,ME,"Franklin County",04938,US,"TIGER/Line® dataset from the US Census Bureau"
Jay,Maine,44.541508,-70.208556,1,place,,,,,Jay,ME,"Franklin County",04239,US,"TIGER/Line® dataset from the US Census Bureau"
Kingfield,Maine,45.063384,-70.381639,1,place,,,,,Kingfield,ME,"Franklin County",04947,US,"TIGER/Line® dataset from the US Census Bureau"
Phillips,Maine,44.82311,-70.33951,1,place,,,,,Phillips,ME,"Franklin County",04966,US,"TIGER/Line® dataset from the US Census Bureau"
Rangeley,Maine,44.985998,-70.660181,1,place,,,,,Rangeley,ME,"Franklin County",04970,US,"TIGER/Line® dataset from the US Census Bureau"
Wilton,Maine,44.618873,-70.245935,1,place,,,,,Wilton,ME,"Franklin County",04294,US,"TIGER/Line® dataset from the US Census Bureau"
Aberdeen,Maryland,39.499909,-76.231177,1,place,,,,,Aberdeen,MD,"Harford County",21001,US,"TIGER/Line® dataset from the US Census Bureau"
"Bel Air",Maryland,39.547557,-76.321984,1,place,,,,,"Bel Air",MD,"Harford County",21014,US,"TIGER/Line® dataset from the US Census Bureau"
"Havre De Grace",Maryland,39.560095,-76.15517,1,place,,,,,"Havre De Grace",MD,"Harford County",21078,US,"TIGER/Line® dataset from the US Census Bureau"
Annapolis,Maryland,38.98775,-76.5528,1,place,,,,,Annapolis,MD,"Anne Arundel County",21401,US,"TIGER/Line® dataset from the US Census Bureau"
Brooklyn,Maryland,40.645099,-73.945032,0.27,place,,,,,Brooklyn,NY,"Kings County",11256,US,"TIGER/Line® dataset from the US Census Bureau"
"Glen Burnie",Maryland,39.170158,-76.579836,1,place,,,,,"Glen Burnie",MD,"Anne Arundel County",21060,US,"TIGER/Line® dataset from the US Census Bureau"
"Linthicum Heights",Maryland,39.20344,-76.66219,1,place,,,,,"Linthicum Heights",MD,"Anne Arundel County",21090,US,"TIGER/Line® dataset from the US Census Bureau"
Baltimore,Maryland,39.296536,-76.623489,1,place,,,,,Baltimore,MD,"Baltimore city",21201,US,"TIGER/Line® dataset from the US Census Bureau"
Catonsville,Maryland,39.26461,-76.74241,1,place,,,,,Catonsville,MD,"Baltimore County",21228,US,"TIGER/Line® dataset from the US Census Bureau"
Cockeysville,Maryland,39.47931,-76.62996,1,place,,,,,Cockeysville,MD,"Baltimore County",21030,US,"TIGER/Line® dataset from the US Census Bureau"
"Middle River",Maryland,39.33428,-76.43161,1,place,,,,,"Middle River",MD,"Baltimore County",21220,US,"TIGER/Line® dataset from the US Census Bureau"
Reisterstown,Maryland,39.487615,-76.796347,1,place,,,,,Reisterstown,MD,"Baltimore County",21136,US,"TIGER/Line® dataset from the US Census Bureau"
Ruxston,Maryland,39.713941,-76.651296,0.67,place,,,,,"Maryland Line",MD,"Baltimore County",21105,US,"TIGER/Line® dataset from the US Census Bureau"
Towson,Maryland,39.407156,-76.60379,1,place,,,,,Towson,MD,"Baltimore County",21204,US,"TIGER/Line® dataset from the US Census Bureau"
Barton,Maryland,39.536798,-79.009008,1,place,,,,,Barton,MD,"Allegany County",21521,US,"TIGER/Line® dataset from the US Census Bureau"
Cumberland,Maryland,39.580691,-78.690593,1,place,,,,,Cumberland,MD,"Allegany County",21501,US,"TIGER/Line® dataset from the US Census Bureau"
Frostburg,Maryland,39.64206,-78.912502,1,place,,,,,Frostburg,MD,"Allegany County",21532,US,"TIGER/Line® dataset from the US Census Bureau"
Lonaconing,Maryland,39.56592,-78.9803,1,place,,,,,Lonaconing,MD,"Allegany County",21539,US,"TIGER/Line® dataset from the US Census Bureau"
Midland,Maryland,39.59009,-78.94975,1,place,,,,,Midland,MD,"Allegany County",21542,US,"TIGER/Line® dataset from the US Census Bureau"
Berlin,Maryland,38.310447,-75.320901,1,place,,,,,Berlin,MD,"Worcester County",21811,US,"TIGER/Line® dataset from the US Census Bureau"
"Ocean City",Maryland,38.350536,-75.12888,1,place,,,,,"Ocean City",MD,"Worcester County",21842,US,"TIGER/Line® dataset from the US Census Bureau"
"Pocomoke City",Maryland,38.089201,-75.537185,1,place,,,,,"Pocomoke City",MD,"Worcester County",21851,US,"TIGER/Line® dataset from the US Census Bureau"
"Snow Hill",Maryland,38.217824,-75.326618,1,place,,,,,"Snow Hill",MD,"Worcester County",21863,US,"TIGER/Line® dataset from the US Census Bureau"
Berwin,Maryland,39.713941,-76.651296,0.67,place,,,,,"Maryland Line",MD,"Baltimore County",21105,US,"TIGER/Line® dataset from the US Census Bureau"
Brentwood,Maryland,38.94317,-76.95664,1,place,,,,,Brentwood,MD,"Prince George's County",20722,US,"TIGER/Line® dataset from the US Census Bureau"
"Capitol Heights",Maryland,38.833563,-76.877743,1,place,,,,,"Capitol Heights",MD,"Prince George's County",20731,US,"TIGER/Line® dataset from the US Census Bureau"
Hyattsville,Maryland,38.95286,-76.946296,1,place,,,,,Hyattsville,MD,"Prince George's County",20781,US,"TIGER/Line® dataset from the US Census Bureau"
Laurel,Maryland,39.093136,-76.881945,1,place,,,,,Laurel,MD,"Prince George's County",20707,US,"TIGER/Line® dataset from the US Census Bureau"
"Mount Rainier",Maryland,38.94266,-76.967057,1,place,,,,,"Mount Rainier",MD,"Prince George's County",20712,US,"TIGER/Line® dataset from the US Census Bureau"
Riverdale,Maryland,38.963206,-76.917795,1,place,,,,,Riverdale,MD,"Prince George's County",20737,US,"TIGER/Line® dataset from the US Census Bureau"
"Upper Marlboro",Maryland,38.816171,-76.786093,1,place,,,,,"Upper Marlboro",MD,"Prince George's County",20772,US,"TIGER/Line® dataset from the US Census Bureau"
Boonsboro,Maryland,39.551986,-77.695721,1,place,,,,,Boonsboro,MD,"Washington County",21713,US,"TIGER/Line® dataset from the US Census Bureau"
"Clear Spring",Maryland,39.665751,-77.906389,1,place,,,,,"Clear Spring",MD,"Washington County",21722,US,"TIGER/Line® dataset from the US Census Bureau"
Hagerstown,Maryland,39.58887,-77.700213,1,place,,,,,Hagerstown,MD,"Washington County",21740,US,"TIGER/Line® dataset from the US Census Bureau"
Hancock,Maryland,39.69898,-78.17973,1,place,,,,,Hancock,MD,"Washington County",21750,US,"TIGER/Line® dataset from the US Census Bureau"
Sharpsburg,Maryland,39.438718,-77.771667,1,place,,,,,Sharpsburg,MD,"Washington County",21782,US,"TIGER/Line® dataset from the US Census Bureau"
Smithsburg,Maryland,39.65482,-77.57277,1,place,,,,,Smithsburg,MD,"Washington County",21783,US,"TIGER/Line® dataset from the US Census Bureau"
Williamsport,Maryland,39.589123,-77.826258,1,place,,,,,Williamsport,MD,"Washington County",21795,US,"TIGER/Line® dataset from the US Census Bureau"
Brunswick,Maryland,39.317945,-77.624701,1,place,,,,,Brunswick,MD,"Frederick County",21716,US,"TIGER/Line® dataset from the US Census Bureau"
Emmittsburg,Maryland,39.675397,-77.336732,1,place,,,,,Emmitsburg,MD,"Frederick County",21727,US,"TIGER/Line® dataset from the US Census Bureau"
Frederick,Maryland,39.443551,-77.33294,1,place,,,,,Frederick,MD,"Frederick County",21701,US,"TIGER/Line® dataset from the US Census Bureau"
Middletown,Maryland,39.44371,-77.54471,1,place,,,,,Middletown,MD,"Frederick County",21769,US,"TIGER/Line® dataset from the US Census Bureau"
Thurmont,Maryland,39.610876,-77.398931,1,place,,,,,Thurmont,MD,"Frederick County",21788,US,"TIGER/Line® dataset from the US Census Bureau"
Walkersville,Maryland,39.491247,-77.343542,1,place,,,,,Walkersville,MD,"Frederick County",21793,US,"TIGER/Line® dataset from the US Census Bureau"
Woodsboro,Maryland,39.53316,-77.31471,1,place,,,,,Woodsboro,MD,"Frederick County",21798,US,"TIGER/Line® dataset from the US Census Bureau"
Cambridge,Maryland,38.479813,-76.079864,1,place,,,,,Cambridge,MD,"Dorchester County",21613,US,"TIGER/Line® dataset from the US Census Bureau"
"East New Market",Maryland,38.579447,-75.939691,1,place,,,,,"East New Market",MD,"Dorchester County",21631,US,"TIGER/Line® dataset from the US Census Bureau"
Hurlock,Maryland,38.643824,-75.863003,1,place,,,,,Hurlock,MD,"Dorchester County",21643,US,"TIGER/Line® dataset from the US Census Bureau"
Centreville,Maryland,39.084003,-76.091375,1,place,,,,,Centreville,MD,"Queen Anne's County",21617,US,"TIGER/Line® dataset from the US Census Bureau"
"Chesapeake Beach",Maryland,38.68623,-76.53468,1,place,,,,,"Chesapeake Beach",MD,"Calvert County",20732,US,"TIGER/Line® dataset from the US Census Bureau"
"Chesapeake City",Maryland,39.469098,-75.849327,1,place,,,,,"Chesapeake City",MD,"Cecil County",21915,US,"TIGER/Line® dataset from the US Census Bureau"
Elkton,Maryland,39.56186,-75.87574,1,place,,,,,Elkton,MD,"Cecil County",21921,US,"TIGER/Line® dataset from the US Census Bureau"
"North East",Maryland,39.60011,-75.94133,1,place,,,,,"North East",MD,"Cecil County",21901,US,"TIGER/Line® dataset from the US Census Bureau"
Perryville,Maryland,39.571449,-76.033281,1,place,,,,,Perryville,MD,"Cecil County",21903,US,"TIGER/Line® dataset from the US Census Bureau"
"Port Deposit",Maryland,39.615086,-76.063342,1,place,,,,,"Port Deposit",MD,"Cecil County",21904,US,"TIGER/Line® dataset from the US Census Bureau"
"Rising Sun",Maryland,39.671572,-76.056651,1,place,,,,,"Rising Sun",MD,"Cecil County",21911,US,"TIGER/Line® dataset from the US Census Bureau"
Chestertown,Maryland,39.235988,-76.059316,1,place,,,,,Chestertown,MD,"Kent County",21620,US,"TIGER/Line® dataset from the US Census Bureau"
Millington,Maryland,39.274314,-75.895115,1,place,,,,,Millington,MD,"Kent County",21651,US,"TIGER/Line® dataset from the US Census Bureau"
"Rock Hall",Maryland,39.117823,-76.223193,1,place,,,,,"Rock Hall",MD,"Kent County",21661,US,"TIGER/Line® dataset from the US Census Bureau"
Crisfield,Maryland,37.998308,-75.818797,1,place,,,,,Crisfield,MD,"Somerset County",21817,US,"TIGER/Line® dataset from the US Census Bureau"
Marion,Maryland,0,0,0,,,,,,,,,,,
"Princess Anne",Maryland,38.200553,-75.75292,1,place,,,,,"Princess Anne",MD,"Somerset County",21853,US,"TIGER/Line® dataset from the US Census Bureau"
Denton,Maryland,38.859523,-75.835702,1,place,,,,,Denton,MD,"Caroline County",21629,US,"TIGER/Line® dataset from the US Census Bureau"
Federalsburg,Maryland,38.69428,-75.77216,1,place,,,,,Federalsburg,MD,"Caroline County",21632,US,"TIGER/Line® dataset from the US Census Bureau"
Preston,Maryland,38.752146,-75.90765,1,place,,,,,Preston,MD,"Caroline County",21655,US,"TIGER/Line® dataset from the US Census Bureau"
Ridgely,Maryland,38.956135,-75.889093,1,place,,,,,Ridgely,MD,"Caroline County",21660,US,"TIGER/Line® dataset from the US Census Bureau"
Easton,Maryland,38.800714,-76.051486,1,place,,,,,Easton,MD,"Talbot County",21601,US,"TIGER/Line® dataset from the US Census Bureau"
"Ellicott City",Maryland,39.236405,-76.941902,1,place,,,,,"Ellicott City",MD,"Howard County",21041,US,"TIGER/Line® dataset from the US Census Bureau"
Gaithersburg,Maryland,39.139336,-77.182953,1,place,,,,,Gaithersburg,MD,"Montgomery County",20877,US,"TIGER/Line® dataset from the US Census Bureau"
Kensington,Maryland,39.143979,-77.207617,1,place,,,,,Kensington,MD,"Montgomery County",20891,US,"TIGER/Line® dataset from the US Census Bureau"
Rockville,Maryland,39.143979,-77.207617,1,place,,,,,Rockville,MD,"Montgomery County",20847,US,"TIGER/Line® dataset from the US Census Bureau"
Grantsville,Maryland,39.655141,-79.124143,1,place,,,,,Grantsville,MD,"Garrett County",21536,US,"TIGER/Line® dataset from the US Census Bureau"
Kitzmiller,Maryland,39.416917,-79.222202,1,place,,,,,Kitzmiller,MD,"Garrett County",21538,US,"TIGER/Line® dataset from the US Census Bureau"
Oakland,Maryland,39.43392,-79.316683,1,place,,,,,Oakland,MD,"Garrett County",21550,US,"TIGER/Line® dataset from the US Census Bureau"
Hampstead,Maryland,39.614552,-76.864427,1,place,,,,,Hampstead,MD,"Carroll County",21074,US,"TIGER/Line® dataset from the US Census Bureau"
Manchester,Maryland,39.66121,-76.88498,1,place,,,,,Manchester,MD,"Carroll County",21102,US,"TIGER/Line® dataset from the US Census Bureau"
"Mount Airy",Maryland,39.407252,-77.214087,1,place,,,,,"Mount Airy",MD,"Frederick County",21771,US,"TIGER/Line® dataset from the US Census Bureau"
"New Windsor",Maryland,39.521886,-77.093303,1,place,,,,,"New Windsor",MD,"Carroll County",21776,US,"TIGER/Line® dataset from the US Census Bureau"
Sykesville,Maryland,39.45672,-76.969601,1,place,,,,,Sykesville,MD,"Carroll County",21784,US,"TIGER/Line® dataset from the US Census Bureau"
Taneytown,Maryland,39.657449,-77.169055,1,place,,,,,Taneytown,MD,"Carroll County",21787,US,"TIGER/Line® dataset from the US Census Bureau"
"Union Bridge",Maryland,39.57985,-77.131896,1,place,,,,,"Union Bridge",MD,"Carroll County",21791,US,"TIGER/Line® dataset from the US Census Bureau"
Westminster,Maryland,39.564201,-76.980701,1,place,,,,,Westminster,MD,"Carroll County",21157,US,"TIGER/Line® dataset from the US Census Bureau"
Salisbury,Maryland,38.382445,-75.633621,1,place,,,,,Salisbury,MD,"Wicomico County",21801,US,"TIGER/Line® dataset from the US Census Bureau"
Sharptown,Maryland,38.538904,-75.719182,1,place,,,,,Sharptown,MD,"Wicomico County",21861,US,"TIGER/Line® dataset from the US Census Bureau"
Abington,Massachusetts,42.11749,-70.959888,1,place,,,,,Abington,MA,"Plymouth County",02351,US,"TIGER/Line® dataset from the US Census Bureau"
Bridgewater,Massachusetts,41.973741,-70.976558,1,place,,,,,Bridgewater,MA,"Plymouth County",02324,US,"TIGER/Line® dataset from the US Census Bureau"
Brockton,Massachusetts,42.079399,-71.03999,1,place,,,,,Brockton,MA,"Plymouth County",02301,US,"TIGER/Line® dataset from the US Census Bureau"
